Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
TECHM,EQ,19-Feb-21,1010.6,1013.65,1019.2,972.65,998.5,993.95,997.12,4357699,4345165722,143140,1586481,36.41
TECHM,EQ,22-Feb-21,993.95,998.95,1011,941.9,947.4,950.7,970.6,5946290,5771498030,147792,2029183,34.13
TECHM,EQ,23-Feb-21,950.7,952,962.75,931,945.5,945.75,948.28,4120032,3906948277,108181,865960,21.02
TECHM,EQ,24-Feb-21,945.75,950,963.9,936.65,957.5,960.05,948.74,1686531,1600087763,47522,677726,40.18
TECHM,EQ,25-Feb-21,960.05,964,969,952.25,958,957.8,959.56,3682791,3533868589,121288,1867742,50.72
TECHM,EQ,26-Feb-21,957.8,945,948.85,915,919.3,918.85,927.41,5254937,4873484249,146104,2534512,48.23
TECHM,EQ,1-Mar-21,918.85,935.45,957,926.35,937.95,936,941.96,3429569,3230525595,78989,1287093,37.53
TECHM,EQ,2-Mar-21,936,944.5,971,942,968,967.1,959.36,3703190,3552707997,89349,1368125,36.94
TECHM,EQ,3-Mar-21,967.1,972.2,980.2,961.45,974.2,976,972.31,3203532,3114839371,80317,1341190,41.87
WIPRO,EQ,5-Mar-19,375.7,374,374.65,362,362.85,363.6,368.34,13515990,4978463992,117320,7757751,57.4
WIPRO,EQ,6-Mar-19,363.6,274.4,285.9,273.1,278.15,277.45,280.68,21507060,6036502653,151205,5764553,26.8
WIPRO,EQ,7-Mar-19,277.45,280,280.3,267.5,269,268.85,272.27,8100134,2205384845,104901,1992069,24.59
WIPRO,EQ,8-Mar-19,268.85,261.1,262.25,256.55,257.6,257.7,259.27,27344869,7089838875,151590,3108089,11.37
WIPRO,EQ,11-Mar-19,257.7,259,260.9,257.45,260,259.75,259.34,7354227,1907239441,67494,3360318,45.69
WIPRO,EQ,12-Mar-19,259.75,261,263.35,260.15,260.95,261.35,262.06,6290354,1648448130,57551,3841453,61.07
WIPRO,EQ,13-Mar-19,261.35,262.5,265.6,256.2,257.75,257.9,260.09,7219723,1877806425,83551,3419052,47.36
WIPRO,EQ,14-Mar-19,257.9,259.35,259.7,255,257.1,256.85,256.49,4489473,1151489023,99216,2138877,47.64
WIPRO,EQ,15-Mar-19,256.85,258,264.25,257.2,263.7,263.45,262.23,8720097,2286708566,105967,5120638,58.72
WIPRO,EQ,18-Mar-19,263.45,264.75,264.75,256.05,257.3,257.6,259.39,5748614,1491120983,68397,2587654,45.01
WIPRO,EQ,19-Mar-19,257.6,257.8,258.9,255.1,257.9,257.45,256.44,5051847,1295495329,52534,2726694,53.97
WIPRO,EQ,20-Mar-19,257.45,258.4,263,258.4,261.75,261.55,261.64,6114562,1599806413,57423,2113889,34.57
WIPRO,BL,22-Mar-19,440.05,261.55,261.55,261.55,261.55,261.55,261.55,879542,230044210.1,1,879542,100
WIPRO,EQ,22-Mar-19,261.55,262.45,263.75,258.5,260.05,260.55,260.61,3198029,833444999.8,45127,1426225,44.6
WIPRO,EQ,25-Mar-19,260.55,262,262,256,257,256.5,258.05,3373962,870653978.6,41882,1520994,45.08
WIPRO,EQ,26-Mar-19,256.5,257.1,258.6,253.4,254.95,255,254.9,3850516,981487425.4,51338,1732726,45
WIPRO,EQ,27-Mar-19,255,255.2,256.4,253.75,254.55,254.55,254.85,3357731,855721343.7,34362,1693736,50.44
WIPRO,EQ,28-Mar-19,254.55,255.9,257.9,254.1,256,254.75,255.33,7104836,1814093401,95147,4605271,64.82
WIPRO,EQ,29-Mar-19,254.75,257.1,259.6,254.35,254.8,254.8,256.17,5241216,1342622591,67512,2854072,54.45
WIPRO,EQ,1-Apr-19,254.8,256,263.9,255.95,261.65,261.65,261.12,7066566,1845217518,89062,3571671,50.54
WIPRO,EQ,2-Apr-19,261.65,263.4,263.9,259.2,261.05,261.65,261.88,3706567,970690533.9,48434,1592170,42.96
WIPRO,EQ,3-Apr-19,261.65,262.4,263.1,258.2,261.05,261.65,260.53,3769354,982032018.4,40396,1833624,48.65
WIPRO,EQ,4-Apr-19,261.65,261,262.25,254.95,259.2,259.05,258.37,6419198,1658526512,62266,2117763,32.99
WIPRO,EQ,5-Apr-19,259.05,261,263.85,259.5,262.5,262.1,262.04,3614552,947155215,38632,1065709,29.48
WIPRO,EQ,8-Apr-19,262.1,263.7,265.5,260.75,263.6,263.7,263.29,3637464,957691551.1,38138,1618632,44.5
WIPRO,EQ,9-Apr-19,263.7,263.5,275,263.35,274.75,273.8,270.54,13991384,3785240948,137966,5610676,40.1
WIPRO,EQ,10-Apr-19,273.8,278,281.8,275,281.25,281,279.14,18530666,5172738762,125246,7579190,40.9
WIPRO,EQ,11-Apr-19,281,283.5,284.6,280.15,281.4,281.3,282.42,9441628,2666539388,82774,3310620,35.06
WIPRO,EQ,12-Apr-19,281.3,282.4,284.7,281.4,283.2,283.4,283.26,5789054,1639799627,56751,1978302,34.17
WIPRO,EQ,15-Apr-19,283.4,285,289.5,284.15,289.4,287.7,287.23,7067192,2029937964,70861,2821749,39.93
WIPRO,EQ,16-Apr-19,287.7,291.35,291.45,278,281.6,280.9,283.51,20367059,5774270704,166816,6763607,33.21
WIPRO,EQ,18-Apr-19,280.9,289,289.55,280.2,284.55,284.8,284.61,27425578,7805630877,205146,10061342,36.69
WIPRO,EQ,22-Apr-19,284.8,285.5,289,285.1,288.25,288.25,287.58,8412054,2419150256,74420,2902643,34.51
WIPRO,EQ,23-Apr-19,288.25,289.7,291.85,286.7,291.3,291.1,289.44,6177784,1788118796,67929,2637114,42.69
WIPRO,EQ,24-Apr-19,291.1,292.05,294.3,290.2,293.15,293.05,291.94,9149069,2671009989,88882,4508731,49.28
WIPRO,EQ,25-Apr-19,293.05,293.05,295.95,292.85,295.2,295.2,294.82,10390816,3063377962,66369,7528245,72.45
WIPRO,EQ,26-Apr-19,295.2,296.4,296.65,293.5,294.4,294.8,295.21,6196551,1829264551,120833,3369963,54.38
WIPRO,EQ,30-Apr-19,294.8,295,299.45,295,298.55,298.55,297.52,7339917,2183791121,74491,4068415,55.43
WIPRO,EQ,2-May-19,298.55,298.55,298.85,292.65,293.85,293.65,294.97,4539125,1338883528,48820,2520963,55.54
WIPRO,EQ,3-May-19,293.65,293.5,293.7,288.55,291.65,290.9,290.38,7408308,2151238960,158714,4380862,59.13
WIPRO,EQ,6-May-19,290.9,289.9,293.8,289.2,290.9,290.85,291.5,4304345,1254732215,67172,1711610,39.76
WIPRO,EQ,7-May-19,290.85,292.65,294.95,290.3,293.5,293.85,292.37,4353844,1272935006,46196,2801337,64.34
WIPRO,EQ,8-May-19,293.85,294.25,294.25,290.05,291.15,290.85,291.14,3952116,1150611056,93603,2130271,53.9
WIPRO,EQ,9-May-19,290.85,291.8,293.1,290.3,290.8,291.05,291.55,3748997,1093023825,46326,2091801,55.8
WIPRO,EQ,10-May-19,291.05,291.5,292.4,290,290.1,290.35,290.89,3066672,892070029.3,52262,1647285,53.72
WIPRO,EQ,13-May-19,290.35,290.5,293.5,288.25,289.3,289.1,290.23,4281950,1242735888,48982,2260886,52.8
WIPRO,EQ,14-May-19,289.1,289,289,283.1,285,284.6,284.88,8370424,2384545856,85249,4526457,54.08
WIPRO,EQ,15-May-19,284.6,285.5,285.95,282.3,282.95,283,284.09,4315622,1226030012,89037,2420413,56.08
WIPRO,EQ,16-May-19,283,283.85,287,283.85,286.25,285.35,285.78,3595548,1027544202,56148,1558602,43.35
WIPRO,EQ,17-May-19,285.35,286.5,289.9,285.3,287.3,286.4,287.39,3356781,964697583.4,37183,1202517,35.82
WIPRO,EQ,20-May-19,286.4,289.5,291.5,287.4,290.9,290.25,289.37,4183461,1210584602,66407,2245977,53.69
WIPRO,EQ,21-May-19,290.25,290.6,291,286,287.3,286.9,287.86,2514667,723876384.7,34198,1366802,54.35
WIPRO,EQ,22-May-19,286.9,287,287.5,281,283.4,283.1,282.64,7650054,2162232364,93873,4829159,63.13
WIPRO,EQ,23-May-19,283.1,285.6,285.9,281.5,282.3,282.2,282.71,4856284,1372921103,58395,2718751,55.98
WIPRO,EQ,24-May-19,282.2,283.9,284.2,280,283.65,282.9,281.43,4927649,1386767407,53810,2504308,50.82
WIPRO,EQ,27-May-19,282.9,284,284.1,280.2,280.35,280.5,281.15,5450311,1532378539,67102,3543795,65.02
WIPRO,EQ,28-May-19,280.5,281,285.75,279.65,284.5,282.95,282.94,44137428,12488284088,164216,35541399,80.52
WIPRO,EQ,29-May-19,282.95,284.5,288.5,283.5,286.2,285.7,286.88,5505873,1579526157,50179,2365740,42.97
WIPRO,EQ,30-May-19,285.7,286,290,285.5,288.05,288,287.76,11575957,3331124498,69861,6379772,55.11
WIPRO,EQ,31-May-19,288,288.15,290,285,286.55,286.4,286.96,7324481,2101809176,69816,4717819,64.41
WIPRO,EQ,3-Jun-19,286.4,288.5,292.05,287.25,291.55,291.3,289.78,5853338,1696188182,63007,3391792,57.95
WIPRO,EQ,4-Jun-19,291.3,294,295.95,290.8,293.8,293.75,293.78,11081667,3255544896,99945,5629356,50.8
WIPRO,EQ,6-Jun-19,293.75,294,294.6,291,291.8,291.5,292.6,8600880,2516643119,92939,5225513,60.76
WIPRO,EQ,7-Jun-19,291.5,292.5,295.9,292,294.8,295.05,294.31,6784884,1996826900,83780,3365876,49.61
WIPRO,EQ,10-Jun-19,295.05,295.75,298,295.5,297.05,297.1,296.93,7481893,2221605285,73372,5019789,67.09
WIPRO,EQ,11-Jun-19,297.1,297,299.5,296.1,297.5,297.7,298.33,7234084,2158146143,61092,4298660,59.42
WIPRO,EQ,12-Jun-19,297.7,297.5,298.8,296.85,297.75,298,297.84,6222540,1853345626,70618,4345117,69.83
WIPRO,EQ,13-Jun-19,298,298,298.9,297.15,298.55,298.4,298.09,5002281,1491122421,50432,3544273,70.85
WIPRO,EQ,14-Jun-19,298.4,298.75,301.6,298,299,298.8,299.46,7965803,2385471701,83695,4697379,58.97
WIPRO,EQ,17-Jun-19,298.8,300,300.75,298.85,299.15,299.15,299.67,6178604,1851552082,46140,4216103,66.88
WIPRO,EQ,18-Jun-19,299.15,299.5,300.5,296,298.45,298,297.87,8401792,2502626193,102022,5994300,69.87
WIPRO,EQ,19-Jun-19,298,299,299.2,292.15,293.3,294.05,294.38,11902961,3504038683,102574,7889125,66.28
WIPRO,EQ,20-Jun-19,294.05,284.05,287.8,282.4,286.75,286.95,285.38,9560422,2728332307,75937,4477433,46.83
WIPRO,EQ,21-Jun-19,286.95,287,290,284.2,286,285.85,286.66,6477258,1856774013,59697,3476985,53.68
WIPRO,EQ,24-Jun-19,285.85,285.5,287.6,283.15,284.2,283.9,285.23,3171739,904668891.6,43631,1836281,57.9
WIPRO,EQ,25-Jun-19,283.9,284,286.3,281.85,285.2,285.3,284.06,2809748,798141972.3,36672,1324648,47.14
WIPRO,EQ,26-Jun-19,285.3,285.15,288,284.55,286.55,286.15,286.31,2331769,667617296.2,39402,1308969,56.14
WIPRO,EQ,27-Jun-19,286.15,287.35,287.8,280.7,282.7,282.1,282.86,5089200,1439516028,57088,2739526,53.83
WIPRO,EQ,28-Jun-19,282.1,283.8,283.8,280,280.85,280.5,281.5,3149389,886555850.1,53723,1588650,50.44
WIPRO,EQ,1-Jul-19,280.5,281.6,283.4,280.95,282.15,282,282.14,1735921,489775780.3,33665,955355,55.03
WIPRO,EQ,2-Jul-19,282,282.45,285,281.7,284.3,284.25,283.86,2609369,740704030.6,38881,1219656,46.74
WIPRO,EQ,3-Jul-19,284.25,284.9,285.6,282.05,282.65,282.85,283.25,1258276,356410648.6,21561,505062,40.14
WIPRO,EQ,4-Jul-19,282.85,283,284.9,282,283.6,283.85,283.77,1628331,462072382,24896,961449,59.05
WIPRO,EQ,5-Jul-19,283.85,284,284.55,271,271.75,271.85,275.86,4585463,1264955565,69062,2011218,43.86
WIPRO,EQ,8-Jul-19,271.85,267.75,271.25,266.05,267.4,266.9,268.03,3574785,958132357.3,43699,1152863,32.25
WIPRO,EQ,9-Jul-19,266.9,267.5,270.75,264.25,265.7,265.5,266.49,2620062,698231938.6,32953,1131889,43.2
WIPRO,EQ,10-Jul-19,265.5,264.7,269.5,263.3,266.8,266.95,267.54,2780563,743924155.7,36868,985283,35.43
WIPRO,EQ,11-Jul-19,266.95,267.5,270,266.1,268,267.75,267.6,2691893,720357688,29145,1415397,52.58
WIPRO,EQ,12-Jul-19,267.75,268,268.65,258.05,259.8,258.95,261.02,7595278,1982530739,84569,2169089,28.56
WIPRO,EQ,15-Jul-19,258.95,260,262,255.9,260.45,259.9,258.77,4747449,1228517913,46716,1338074,28.19
WIPRO,EQ,16-Jul-19,259.9,259,262.7,256.25,260,260,259.13,4861657,1259802088,68300,1657568,34.09
WIPRO,EQ,17-Jul-19,260,262,262.8,258.1,260,259.6,260.19,5818769,1514003864,78089,1730077,29.73
WIPRO,EQ,18-Jul-19,259.6,261,274.15,259.55,267.75,269.1,268.29,21027353,5641408252,162298,3457649,16.44
WIPRO,EQ,19-Jul-19,269.1,269.1,269.65,263.5,265.5,264.7,265.62,4229695,1123483932,48207,979027,23.15
WIPRO,EQ,22-Jul-19,264.7,265.6,266.3,262.4,263.95,264.8,264.36,4419890,1168432720,42162,2056014,46.52
WIPRO,EQ,23-Jul-19,264.8,264.9,270,263.8,264.65,264.5,266.34,4680618,1246640971,61161,1636659,34.97
WIPRO,EQ,24-Jul-19,264.5,264.5,265.85,262,264.65,264.2,263.46,2249472,592635981.1,26750,944585,41.99
WIPRO,EQ,25-Jul-19,264.2,265.45,265.45,261.5,262.5,262.25,262.91,4991181,1312256152,48938,2625740,52.61
WIPRO,EQ,26-Jul-19,262.25,262.2,264.75,260.8,263.35,263.6,263.04,2719372,715292838.2,26216,939947,34.56
WIPRO,EQ,29-Jul-19,263.6,263,267.15,260.25,262.35,262.4,262.96,2882263,757921989,36578,1003607,34.82
WIPRO,EQ,30-Jul-19,262.4,262.9,264.8,261,264.25,262.3,262.46,2415087,633854852.5,29036,1055033,43.69
WIPRO,EQ,31-Jul-19,262.3,262.5,266.3,260.55,266.25,265.3,263.66,2849216,751212446.3,31870,1497577,52.56
WIPRO,EQ,1-Aug-19,265.3,271.5,276.15,268.55,270.9,270.4,272.43,17651207,4808769714,106048,7453646,42.23
WIPRO,EQ,2-Aug-19,270.4,269.9,270.9,261.7,263.75,263.65,264.41,4978666,1316384950,52521,1542125,30.97
WIPRO,EQ,5-Aug-19,263.65,261.15,265.4,260.3,262.6,262,262.08,3832734,1004494242,57932,1443672,37.67
WIPRO,EQ,6-Aug-19,262,262,262.7,257.8,258.95,258.9,259.69,3953226,1026594718,51772,1672950,42.32
WIPRO,EQ,7-Aug-19,258.9,259,264.25,259,262.05,262.55,262.45,3996033,1048748243,42594,1472318,36.84
WIPRO,EQ,8-Aug-19,262.55,263,267,261.35,265.75,265.75,264.44,3625435,958703022.6,50722,1496887,41.29
WIPRO,EQ,9-Aug-19,265.75,266,268.7,262.85,263.65,263.5,265.37,3530499,936877479.7,68610,1644523,46.58
WIPRO,EQ,13-Aug-19,263.5,264.9,264.9,258,258.5,258.5,260.03,2190450,569589785.7,30173,871205,39.77
WIPRO,EQ,14-Aug-19,258.5,259.8,260.1,250.25,251.1,251.05,252.54,4353363,1099396043,53518,1493149,34.3
WIPRO,EQ,16-Aug-19,251.05,250,251,245.05,249.6,249.2,248.45,4972435,1235380212,62099,2097962,42.19
WIPRO,EQ,19-Aug-19,249.2,250.3,253.2,250,252.25,252.1,251.74,2770076,697328270.9,32393,1021763,36.89
WIPRO,EQ,20-Aug-19,252.1,253.3,259.1,252.2,253.95,253.3,255.39,7965121,2034180927,62148,3753214,47.12
WIPRO,EQ,21-Aug-19,253.3,253.5,254.9,251.1,252.3,252.4,252.9,3413265,863217602.6,31762,1819400,53.3
WIPRO,EQ,22-Aug-19,252.4,252,253.5,248.5,251.95,252.05,251.41,3369902,847233205.1,33399,1706724,50.65
WIPRO,EQ,23-Aug-19,252.05,252.95,257.1,249.55,253,251.4,253.77,4896969,1242707863,58275,2195068,44.83
WIPRO,EQ,26-Aug-19,251.4,252.4,252.95,247.85,249.2,249.1,250.07,3264710,816403410.5,48179,1090736,33.41
WIPRO,EQ,27-Aug-19,249.1,248.7,251.65,247.1,249.9,250.1,250.03,4022551,1005761498,55059,1935704,48.12
WIPRO,EQ,28-Aug-19,250.1,250.1,253.2,248.1,249.8,249.25,250.12,2681657,670727170.3,28734,1015269,37.86
WIPRO,EQ,29-Aug-19,249.25,247.05,250.25,247.05,248.3,248.8,248.74,2719051,676340742,28599,1469863,54.06
WIPRO,EQ,30-Aug-19,248.8,250.1,255.25,249.15,254,254.4,252.35,4184013,1055836640,47126,1840661,43.99
WIPRO,EQ,3-Sep-19,254.4,254.1,255.35,252.55,253.4,253.65,253.83,2205559,559841906.5,41902,909529,41.24
WIPRO,EQ,4-Sep-19,253.65,251.5,256.85,251.3,256.1,256.05,255.39,3303331,843652553.8,52403,1377983,41.71
WIPRO,EQ,5-Sep-19,256.05,258.9,258.9,254.5,255.6,255.6,256.64,4405617,1130677032,64602,1504836,34.16
WIPRO,EQ,6-Sep-19,255.6,255.35,257.3,248.8,251.75,252,251.8,11436052,2879625796,96939,5838856,51.06
WIPRO,EQ,9-Sep-19,252,251.4,256.1,250.35,255.8,255.6,254.22,5790956,1472204264,75201,3435459,59.32
WIPRO,EQ,11-Sep-19,255.6,254,255,247.35,248.15,248.15,249.92,9799112,2448999799,105307,5315180,54.24
WIPRO,EQ,12-Sep-19,248.15,245.7,248.5,244,244.25,244.55,245.84,4664757,1146798357,55563,1690728,36.24
WIPRO,EQ,13-Sep-19,244.55,245,247.4,243.2,245.2,245.35,245.06,3810120,933689335.6,50096,1120567,29.41
WIPRO,EQ,16-Sep-19,245.35,245.1,247.85,244.1,246.85,247.1,246.2,3975191,978673061.8,41457,1569536,39.48
WIPRO,EQ,17-Sep-19,247.1,246.95,247.4,243.7,244.5,244.15,244.96,3164765,775235026.6,84375,1515276,47.88
WIPRO,EQ,18-Sep-19,244.15,245.4,245.95,243.3,244.25,244.3,244.57,2526280,617847836.3,36229,1395354,55.23
WIPRO,EQ,19-Sep-19,244.3,245.25,245.85,240.25,241.1,241.5,242.42,2568837,622727095.5,44744,1162201,45.24
WIPRO,EQ,20-Sep-19,241.5,241.9,248.7,240.5,246.15,245.95,244.87,6196250,1517269342,75320,2775950,44.8
WIPRO,EQ,23-Sep-19,245.95,247.7,248,236.5,239.15,239.35,239.56,6776981,1623505825,93402,3812757,56.26
WIPRO,EQ,24-Sep-19,239.35,240.9,242.95,239.5,240.65,240.7,241.38,5768331,1392378038,84690,2525364,43.78
WIPRO,EQ,25-Sep-19,240.7,240.5,241.35,238,239.2,238.8,239.57,3604998,863662000.9,52986,1889957,52.43
WIPRO,EQ,26-Sep-19,238.8,239.2,240.45,236.55,237.2,237.1,237.98,5388740,1282434509,63452,3449614,64.02
WIPRO,EQ,27-Sep-19,237.1,237.4,239,235.8,236.55,236.6,237.18,3191675,757011073.6,47790,1374515,43.07
WIPRO,EQ,30-Sep-19,236.6,237,240.65,235.75,239.9,239.8,238.65,3298953,787302194.3,38845,1255398,38.05
WIPRO,EQ,1-Oct-19,239.8,240,240.45,232.2,233.9,233.5,235.22,4377330,1029628175,47698,2295968,52.45
WIPRO,EQ,3-Oct-19,233.5,234.2,239.6,232.55,236.25,235.85,236.84,4785230,1133355735,56228,2076002,43.38
WIPRO,EQ,4-Oct-19,235.85,238,240.9,236.25,238.05,237.7,238.78,2975521,710489149.8,57248,760818,25.57
WIPRO,EQ,7-Oct-19,237.7,238.05,242.4,236.2,237.1,237.05,238.21,2223668,529699572.8,34521,426026,19.16
WIPRO,EQ,9-Oct-19,237.05,239.25,239.6,236.4,238,237.75,238,2278138,542200570.6,33157,863980,37.92
WIPRO,EQ,10-Oct-19,237.75,237.75,239.6,235.8,238.5,239.2,237.73,2067862,491591617.7,34518,739136,35.74
WIPRO,EQ,11-Oct-19,239.2,237,240.4,236.5,239.6,239.45,238.92,2658289,635107654.9,29939,1259953,47.4
WIPRO,EQ,14-Oct-19,239.45,239.8,244.85,238,243.4,243.45,242.8,3592137,872161589.2,31254,1573534,43.8
WIPRO,EQ,15-Oct-19,243.45,244.95,245.5,239.25,243.5,243.65,242.85,8551893,2076817827,70043,2727637,31.9
WIPRO,EQ,16-Oct-19,243.65,245.9,251.7,244,248.9,248.9,249.2,16285829,4058396038,143160,4213780,25.87
WIPRO,EQ,17-Oct-19,248.9,248.9,250.15,246.6,248.3,247.85,248.03,5162240,1280382677,69937,2408483,46.66
WIPRO,EQ,18-Oct-19,247.85,247.85,250.7,247.85,248.8,248.9,249.31,2764389,689179951.3,36863,1107760,40.07
WIPRO,EQ,22-Oct-19,248.9,249,254.45,247.1,253.55,253.55,252.9,6273288,1586528718,84446,4095440,65.28
WIPRO,EQ,23-Oct-19,253.55,252.8,255.55,250.05,254.5,254.35,254.19,2674254,679769724.7,47108,1137239,42.53
WIPRO,EQ,24-Oct-19,254.35,253.9,254.2,249.2,249.7,249.6,250.52,3917098,981321511.4,71850,2221611,56.72
WIPRO,EQ,25-Oct-19,249.6,252.05,253.5,248.75,253,253,251.86,3265289,822387334.3,57119,1331928,40.79
WIPRO,EQ,27-Oct-19,253,254.55,255.25,253,253.9,253.65,253.93,315376,80082325.9,6533,146028,46.3
WIPRO,EQ,29-Oct-19,253.65,253.65,255.9,252.2,255.75,255.2,254.3,3191442,811588969.8,61855,1428419,44.76
WIPRO,EQ,30-Oct-19,255.2,258,260.9,253.4,254.6,254.75,256.69,4059545,1042059241,58672,1740142,42.87
WIPRO,EQ,31-Oct-19,254.75,254,260,253.8,259.9,259.3,258.6,3496262,904137438.3,53417,1810266,51.78
WIPRO,EQ,1-Nov-19,259.3,260.2,261,256.75,258.75,258.6,258.53,2530921,654314713.4,46031,1015115,40.11
WIPRO,EQ,4-Nov-19,258.6,259.3,260.7,255.75,256.5,256.6,257.93,1920535,495370620.1,34083,735247,38.28
WIPRO,EQ,5-Nov-19,256.6,257.3,259.4,254.7,258.45,258.5,257.05,1584724,407356653.3,22121,760137,47.97
WIPRO,EQ,6-Nov-19,258.5,259,259.45,256.05,256.3,256.85,257.56,1627619,419212344.4,44455,736677,45.26
WIPRO,EQ,7-Nov-19,256.85,257,260.5,256.6,260.15,259.65,258.44,2126967,549701177.2,30885,1106372,52.02
WIPRO,EQ,8-Nov-19,259.65,260.15,260.8,255.75,256.6,256.4,258.5,1539854,398045667.9,19422,578743,37.58
WIPRO,EQ,11-Nov-19,256.4,257.2,257.5,253.4,256.5,256.45,255.52,1902379,486095807.8,29116,586969,30.85
WIPRO,EQ,13-Nov-19,256.45,257.3,259,252.15,252.95,253.1,254.56,1861473,473852179.2,23233,858617,46.13
WIPRO,EQ,14-Nov-19,253.1,254,254.75,251.4,253.45,252.75,252.75,2898206,732510127.1,49438,1541276,53.18
WIPRO,EQ,15-Nov-19,252.75,254,254.2,251.65,252.55,252.55,252.77,1212917,306590864,16731,501505,41.35
WIPRO,EQ,18-Nov-19,252.55,252.5,252.5,248.3,250,249.45,250.07,2878437,719796939.7,26319,1350251,46.91
WIPRO,EQ,19-Nov-19,249.45,248.2,251.15,247.7,250.45,250.4,249.75,2030656,507150133.2,43715,932495,45.92
WIPRO,EQ,20-Nov-19,250.4,251.75,251.75,248.4,248.95,248.9,249.28,1494149,372463751.1,19843,597559,39.99
WIPRO,EQ,21-Nov-19,248.9,248.4,249.5,247,247.25,247.55,247.96,1744098,432466493,25752,1035309,59.36
WIPRO,EQ,22-Nov-19,247.55,243.3,245.65,242.1,243.05,243.1,243.75,4091556,997299128.3,36414,2263291,55.32
WIPRO,EQ,25-Nov-19,243.1,243.05,243.8,241.3,243,243,242.48,1891197,458569920.7,30214,680452,35.98
WIPRO,EQ,26-Nov-19,243,244.2,244.6,236.5,237.8,237.55,238.68,7690402,1835556330,56236,5712899,74.29
WIPRO,EQ,27-Nov-19,237.55,239,240.9,238.05,240.35,240.05,239.95,1947247,467242909.3,23923,915039,46.99
WIPRO,EQ,28-Nov-19,240.05,239.95,240.5,238.25,239.95,239.8,239.39,1599370,382879651.1,19919,553347,34.6
WIPRO,EQ,29-Nov-19,239.8,240.05,241.2,236.85,238.25,237.7,238.15,2666961,635130826.5,30350,1381517,51.8
WIPRO,EQ,2-Dec-19,237.7,238.25,239.7,235.55,238.65,238.6,237.7,3629960,862843449,39895,2145185,59.1
WIPRO,EQ,3-Dec-19,238.6,238.5,238.5,235.4,237.8,236.8,236.91,2865185,678800642.2,48904,1432839,50.01
WIPRO,EQ,4-Dec-19,236.8,236.6,242.75,236.5,242,242.2,240.38,3335966,801913828.4,59778,1533423,45.97
WIPRO,EQ,5-Dec-19,242.2,242.7,244.9,241.1,243.7,243.7,243.34,2613145,635872015,38285,1201206,45.97
WIPRO,EQ,6-Dec-19,243.7,243.7,244.5,240.35,241.5,241,242.31,1367558,331374437.7,18341,535133,39.13
WIPRO,EQ,9-Dec-19,241,240.8,241.65,238.6,240.45,240.4,240.03,1207295,289781590.7,16754,514583,42.62
WIPRO,EQ,10-Dec-19,240.4,240.4,240.4,237.1,237.9,238.15,238.22,2205613,525423984.5,36100,1178753,53.44
WIPRO,EQ,11-Dec-19,238.15,237.65,240.8,236.35,239.5,240.05,238.33,2387660,569051498.8,45944,795990,33.34
WIPRO,EQ,12-Dec-19,240.05,240.35,241.25,238.7,239.5,239.45,239.72,1405948,337035829.5,24143,586378,41.71
WIPRO,EQ,13-Dec-19,239.45,242,244.85,240,243.7,243.85,242.81,4311833,1046967506,41456,1590824,36.89
WIPRO,EQ,16-Dec-19,243.85,243.9,246.4,242.6,243.25,243.15,244.84,2842577,695980284.9,27858,1186196,41.73
WIPRO,EQ,17-Dec-19,243.15,244.25,245.95,243.55,245.1,244.75,244.77,2211379,541285865.7,27445,1072914,48.52
WIPRO,EQ,18-Dec-19,244.75,245.85,249.9,245.5,248.6,248.3,248.43,5299107,1316461391,54505,2111353,39.84
WIPRO,EQ,19-Dec-19,248.3,248.6,250.65,247.65,248.95,249.2,249.28,2484211,619253515.2,34312,1136585,45.75
WIPRO,EQ,20-Dec-19,249.2,248,253.8,247.3,252.4,251.8,251.02,5211626,1308222488,40914,3325101,63.8
WIPRO,EQ,23-Dec-19,251.8,252.8,254.7,251.6,253.45,253.85,253.1,1850652,468391215.4,22052,641705,34.67
WIPRO,EQ,24-Dec-19,253.85,253,253.95,251.1,252.25,252.25,252.16,1544480,389463027,17696,547249,35.43
WIPRO,EQ,26-Dec-19,252.25,252,252.4,249.55,250.3,250.3,250.79,2026434,508209622.5,21642,1099573,54.26
WIPRO,EQ,27-Dec-19,250.3,250,250.75,246.35,247.75,247.55,248.03,2511120,622829307.8,21491,1210069,48.19
WIPRO,EQ,30-Dec-19,247.55,248.45,249.55,246.6,248.45,248.95,248.2,2166807,537794009.1,19437,1195440,55.17
WIPRO,EQ,31-Dec-19,248.95,247.7,248.6,245.3,246.1,245.8,246.72,2164914,534134244.2,21062,964103,44.53
WIPRO,EQ,1-Jan-20,245.8,246.5,248.65,246.2,247.65,247.7,247.76,1413866,350293363.1,14240,288194,20.38
WIPRO,EQ,2-Jan-20,247.7,246.6,249.9,246.35,248.35,248.3,248.39,1443966,358670699.9,19476,592368,41.02
WIPRO,EQ,3-Jan-20,248.3,249.5,252.7,247.35,251,251.1,250.99,3381404,848688995.1,38677,801622,23.71
WIPRO,EQ,6-Jan-20,251.1,251,254.45,250.15,251.95,252.15,252.4,4566695,1152636704,42374,1618322,35.44
WIPRO,EQ,7-Jan-20,252.15,253.25,256.35,250.2,255,255.2,254.01,4402787,1118330018,39798,1499975,34.07
